Row Type,Action,Status,Sync errors,From,To,Device segment,Engine,Account,Campaign,Ad group,Keyword,Match type,Engine status,Clicks,Impr,Cost,CTR,Avg CPC,Avg pos
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longships,Phrase,ELIGIBLE,1,12,2.1,0.0833,2.1,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,2,3,2.39,0.6667,1.2,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,1,1,0.96,1,0.96,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,1,3,1.31,0.3333,1.31,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,3,7,10.34,0.4286,3.45,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,1,5,2.31,0.2,2.31,1
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ships,Exact,ELIGIBLE,1,2,1.01,0.5,1.01,1
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike sun,Exact,ELIGIBLE,1,1,3.12,1,3.12,2
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike sun,Exact,ELIGIBLE,1,2,2.34,0.5,2.34,1
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ship,Exact,ELIGIBLE,1,2,1.02,0.5,1.02,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ship,Exact,ELIGIBLE,1,2,3.12,0.5,3.12,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ship,Exact,ELIGIBLE,1,1,0.99,1,0.99,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long ship,Exact,ELIGIBLE,1,1,0.74,1,0.74,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike aegir,Phrase,ELIGIBLE,1,15,0.79,0.0667,0.79,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,146,0.99,0.0068,0.99,1.84
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,228,1.24,0.0044,1.24,1.81
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,51,3.38,0.0196,3.38,1.29
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,2,130,3.42,0.0154,1.71,1.8
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,57,2.84,0.0175,2.84,1.33
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,3,145,4.54,0.0207,1.51,1.74
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,2,55,2.78,0.0364,1.39,1.51
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,86,3.04,0.0116,3.04,1.33
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,70,1.77,0.0143,1.77,1.64
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,2,93,6.7,0.0215,3.35,1.18
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike longbikes,Broad,ELIGIBLE,1,34,1.6,0.0294,1.6,1.74
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,3,112,4.77,0.0268,1.59,1.16
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,18,3.37,0.0556,3.37,1
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,50,4.42,0.02,4.42,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,170,2.8,0.0059,2.8,1.18
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,15,2.25,0.0667,2.25,1
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,2,54,8.32,0.037,4.16,1.06
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,2,129,4.83,0.0155,2.42,1.15
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,2,16,1.66,0.125,0.83,1.38
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,3,218,11.72,0.0138,3.91,1.05
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,25,2.12,0.04,2.12,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,184,3.3,0.0054,3.3,1.05
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,3,21,8.02,0.1429,2.67,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,2,35,2.98,0.0571,1.49,1.06
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,1,66,4.8,0.0152,4.8,1
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Longships Promotion,hike long bikes,Broad,ELIGIBLE,2,54,4.91,0.037,2.46,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,59,946,63.89,0.0624,1.08,1.1
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,5,120,4.36,0.0417,0.87,1.05
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,6,391,8.12,0.0153,1.35,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,57,1042,59.93,0.0547,1.05,1.1
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,9,133,7.79,0.0677,0.87,1.15
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,7,322,12.76,0.0217,1.82,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,55,990,55.4,0.0556,1.01,1.1
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,7,150,6.66,0.0467,0.95,1.1
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,7,399,14.26,0.0175,2.04,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,52,924,50.28,0.0563,0.97,1.1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,8,149,6.02,0.0537,0.75,1.1
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,5,345,8.39,0.0145,1.68,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,28,811,25.97,0.0345,0.93,1.15
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,13,257,11.69,0.0506,0.9,1.15
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,3,337,5.17,0.0089,1.72,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,46,787,47.67,0.0584,1.04,1.1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,15,228,12.72,0.0658,0.85,1.1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,5,465,10.08,0.0108,2.02,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,60,1141,65.17,0.0526,1.09,1.1
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,11,147,9.13,0.0748,0.83,1.05
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks,hike,Exact,CRITERION_BELOW_FIRST_PAGE_BID,4,404,8.16,0.0099,2.04,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,3,4,4.54,0.75,1.51,1
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,3,5,6.35,0.6,2.12,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,1,1,1.47,1,1.47,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,1,2,0.83,0.5,0.83,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,1,4,1.08,0.25,1.08,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Com - Exact,hike outdoor hikings com,Exact,ELIGIBLE,3,3,4.63,1,1.54,1.33
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,21,37,5.81,0.5676,0.28,1.05
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,3,0.07,0.3333,0.07,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,16,32,1.74,0.5,0.11,1
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,3,0.06,0.3333,0.06,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,9,28,3.02,0.3214,0.34,1.14
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,4,0.22,0.25,0.22,1.75
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,3,0.96,0.3333,0.96,1.67
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,17,36,6.76,0.4722,0.4,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,14,27,2.95,0.5185,0.21,1
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,2,4,0.48,0.5,0.24,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,8,21,1.53,0.381,0.19,1.05
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,3,0.6,0.3333,0.6,1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,2,7,0.08,0.2857,0.04,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,9,25,4.46,0.36,0.5,1.2
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor - Exact,hike outdoor,Exact,ELIGIBLE,1,3,0.09,0.3333,0.09,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,6,11,1.68,0.5455,0.28,1
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,1,2,0.35,0.5,0.35,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,4,11,0.75,0.3636,0.19,1.09
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,1,1,0.58,1,0.58,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,4,11,0.53,0.3636,0.13,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,4,10,0.48,0.4,0.12,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,1,2,0.66,0.5,0.66,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,3,5,0.47,0.6,0.16,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,2,7,1.15,0.2857,0.58,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,1,5,0.25,0.2,0.25,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Hike - Exact,hike travel,Exact,ELIGIBLE,6,25,1,0.24,0.17,1.08
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,7,13,11.77,0.5385,1.68,1
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,1,2,0.87,0.5,0.87,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,7,10,11.4,0.7,1.63,1.1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,5,6,9.73,0.8333,1.95,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,5,9,9.09,0.5556,1.82,1.11
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,4,10,2.94,0.4,0.74,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,4,7,6.53,0.5714,1.63,1
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,2,3,4.3,0.6667,2.15,1
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,hikehikings com,Exact,ELIGIBLE,1,1,2.82,1,2.82,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,11,17,11.7,0.6471,1.06,1.18
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,4,7,4.22,0.5714,1.06,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,3,7,4.4,0.4286,1.47,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,3,6,4,0.5,1.33,1.33
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,1,1,2.1,1,2.1,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,6,8,8.17,0.75,1.36,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,5,7,7.31,0.7143,1.46,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,8,12,8.98,0.6667,1.12,1
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,ParksTrips Com - Exact,www hikehikings com,Exact,ELIGIBLE,1,1,0.63,1,0.63,2
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,33,44,26.35,0.75,0.8,1.09
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,2,6,1.2,0.3333,0.6,1.17
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,24,41,16.18,0.5854,0.67,1
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,1,1,2.45,1,2.45,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,27,50,21.03,0.54,0.78,1.14
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,1,1,2.44,1,2.44,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,18,30,13.84,0.6,0.77,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,2,3,1.81,0.6667,0.9,1.33
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,2,2,0.42,1,0.21,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,20,31,10.53,0.6452,0.53,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,34,66,25.89,0.5152,0.76,1.05
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,3,3,1.42,1,0.47,1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,1,3,0.22,0.3333,0.22,1.33
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,37,94,27.62,0.3936,0.75,1.21
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,3,6,3.43,0.5,1.14,1.5
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Line - Exact,hike hiking line,Exact,ELIGIBLE,3,5,5.01,0.6,1.67,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,10,14,20.82,0.7143,2.08,1
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,2,2,2.41,1,1.2,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,7,16,13.33,0.4375,1.9,1
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,1,1,2.82,1,2.82,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,4,10,9.82,0.4,2.46,1.2
